Time (s),Channel 7,Channel 5,Channel 6,Channel 8,Channel 25,Channel 23,Channel 24,Channel 26,Channel 27,Channel 1,Channel 2,Channel 14,Channel 16,Channel 17
9.2000000000e+001,3.8692083704e+000,2.1548229967e+000,3.0709596106e+000,1.0221692665e+000,3.9371754671e+000,4.5385954600e+000,1.9390907106e+001,2.6074488748e+000,6.2418118314e+000,5.1271240699e+000,4.2761064978e+000,4.8934151977e+000,2.1285731328e-001,1.3070206004e+001
9.2500000000e+001,9.2730373902e+000,1.4133425545e+000,5.3244497056e+000,2.5196636079e+000,4.5873609147e+000,4.5111413706e+000,1.1410227383e+001,3.1198358867e+000,3.9026788923e+000,6.5337036609e+000,5.3592669967e+000,3.5746763433e+000,2.6956361307e-001,1.5768446592e+001
9.3000000000e+001,9.7800726559e+000,1.1032332366e+000,1.5893938821e+000,2.5805234086e+000,4.5360133163e+000,2.6527790290e+000,1.3032961296e+001,3.5884601271e+000,3.4967194394e+000,6.0860373569e+000,2.2187607853e+000,2.4882099720e+000,2.8028226634e-001,1.1284050530e+001
9.3500000000e+001,2.8249183505e+001,2.8157856915e+000,5.2904695350e+000,3.9810327979e+000,1.0722397903e+001,1.8999702663e+001,1.8575346860e+001,6.3856998327e+000,1.3783789427e+001,1.0069424840e+001,7.6871953588e+000,1.0097123334e+001,4.2444175032e-001,1.9995048699e+001
9.4000000000e+001,1.9763426330e+001,1.3072347564e+000,4.8000032101e+000,3.7589784667e+000,6.1680059991e+000,7.6968736784e+000,8.6503914524e+000,3.9305628940e+000,8.3245039304e+000,8.9925263385e+000,6.9907281023e+000,8.0465643285e+000,2.0248351106e-001,1.9183033983e+001
9.4500000000e+001,2.4299552070e+001,5.8816240130e+000,6.4952467264e+000,6.2553575260e+000,6.5835377865e+000,1.5586091569e+001,2.2667256869e+001,7.0454154032e+000,1.3925111331e+001,1.7642175266e+001,1.3431705966e+001,1.4015993007e+001,3.0346552662e-001,2.6756331334e+001
9.5000000000e+001,1.1212417874e+001,3.2796703841e+000,3.7889638124e+000,2.5222950748e+000,9.6081166793e+000,1.1701250503e+001,2.6189154143e+001,3.0341258267e+000,8.9228907587e+000,1.8125593376e+001,5.7395492097e+000,6.5065536162e+000,1.8621309621e-001,1.4384624952e+001
9.5500000000e+001,1.3804678562e+001,4.4202357158e+000,6.1053714093e+000,5.9903267485e+000,8.3413851489e+000,1.0537221034e+001,2.0685575310e+001,3.5733206972e+000,4.5843760709e+000,1.4512240226e+001,7.0762260958e+000,5.5569244336e+000,2.0787912440e-001,1.9968727642e+001
9.6000000000e+001,7.1921556242e+000,2.0395145399e+000,6.1690853838e+000,2.0538272338e+000,8.5385953483e+000,1.1748826201e+001,1.8576750292e+001,3.8881969762e+000,5.7977023776e+000,1.5910283133e+001,4.7868801549e+000,3.6579483534e+000,2.3125379517e-001,1.0019201680e+001
9.6500000000e+001,8.2477539918e+000,2.2543076306e+000,8.1686649458e+000,2.5024802423e+000,3.7171631490e+000,2.6755124197e+000,9.6450538985e+000,2.9872703836e+000,5.5691036029e+000,1.4444078226e+001,9.1666639956e+000,2.4197921831e+000,2.3372487441e-001,6.8120524993e+000
9.7000000000e+001,1.0063899691e+001,2.0300307034e+000,1.1302412109e+001,3.7947024258e+000,5.7475641454e+000,6.3875787082e+000,1.8474005295e+001,4.1560214268e+000,5.3480916285e+000,8.4011645616e+000,1.0812836658e+001,2.5025167769e+000,1.6544068719e-001,1.3988631663e+001
9.7500000000e+001,1.5636960685e+001,1.4398445161e+000,8.2940122607e+000,2.6801833405e+000,6.6942054499e+000,3.8848037557e+000,2.3144821585e+001,4.1586452625e+000,6.2500240763e+000,1.1153097435e+001,9.2149663775e+000,5.3991500195e+000,1.1646664653e+003,2.6713130845e+001
9.8000000000e+001,1.6340460763e+001,3.2965685126e+000,1.0999990500e+001,3.3784332228e+000,5.8781314777e+000,5.0115086028e+000,1.6762772055e+001,4.0491323778e+000,4.0675509851e+000,3.2011139708e+000,5.5652703688e+000,9.7770743380e+000,7.8776805816e+002,1.2375484318e+001
9.8500000000e+001,8.2641694560e+000,2.4962888531e+000,6.0787152403e+000,2.4979247531e+000,4.0813389964e+000,6.3270109515e+000,9.7743882070e+000,2.5510058399e+000,5.3909400528e+000,5.7901882940e+000,3.5869043849e+000,1.0125737596e+001,2.7243890619e+003,1.7733397496e+001
9.9000000000e+001,1.6311409032e+001,3.9704819847e+000,8.1824377726e+000,3.0826201845e+000,4.7163317453e+000,9.6569068620e+000,1.1874723422e+001,2.8185718483e+000,3.8065390021e+000,8.8838711929e+000,8.7956736250e+000,1.1774710041e+001,6.4957722201e+003,3.1955108832e+001
9.9500000000e+001,1.0024009410e+001,9.7980594836e-001,6.0244009263e+000,1.6587702894e+000,7.5180571132e+000,7.1290542622e+000,6.1317943445e+000,3.5380948942e+000,4.5323505363e+000,6.1605359264e+000,2.6024092426e+000,5.2659984474e+000,6.7188036199e+003,1.6871825445e+001
1.0000000000e+002,1.2609742769e+001,2.7209377195e+000,1.1204648799e+001,5.4843266561e+000,7.3447143656e+000,6.2025664651e+000,6.3728977607e+000,3.4483152972e+000,3.2126684066e+000,6.0269540625e+000,5.6132888413e+000,6.3777062051e+000,2.4156647373e+003,2.1833125886e+001
1.0050000000e+002,1.5569747435e+001,1.2964011995e+000,7.1786968708e+000,5.0993770193e+000,4.4139707233e+000,2.7501935797e+000,8.8804028052e+000,2.1945309140e+000,2.0955126963e+000,2.2269357050e+000,2.0004788380e+000,3.0788467233e+000,2.2642100259e+002,1.1510361481e+001
1.0100000000e+002,1.2421774906e+001,1.6541912539e+000,5.4934544046e+000,4.4867199693e+000,6.6056941856e+000,4.6431207764e+000,7.8317384840e+000,4.5694259546e+000,4.4149381272e+000,5.1326011113e+000,2.7355934820e+000,4.3100770706e+000,9.0721921887e+001,5.9570213633e+001
1.0150000000e+002,1.4564563146e+001,1.4362246745e+000,5.1765228261e+000,2.7772974665e+000,8.1776314359e+000,5.9747520650e+000,1.6035136484e+001,2.2805759455e+000,4.8599214526e+000,5.5373403481e+000,3.7358635141e+000,3.6271164692e+000,2.2360568467e+001,3.1105212601e+001
1.0200000000e+002,1.3459980419e+001,2.4444497944e+000,5.9098786540e+000,1.8754457733e+000,6.7753426303e+000,9.4576004658e+000,1.5850119491e+001,2.0705218213e+000,4.4245958762e+000,8.9508430735e+000,5.3110095029e+000,3.9880436005e+000,6.9840592395e+000,6.7632902306e+001
1.0250000000e+002,8.0381730584e+000,1.7534020787e+000,4.9951840081e+000,1.5455964289e+000,1.0443091615e+001,9.6194769435e+000,2.1149933658e+001,4.5836359934e+000,7.5051235663e+000,5.9404602134e+000,4.3700694939e+000,6.3544675243e+000,1.5687712982e+000,1.3214551905e+001
1.0300000000e+002,7.9784880915e+000,2.1572261175e+000,5.0688824444e+000,1.8436522580e+000,3.4877026442e+000,5.4744810387e+000,1.3062690209e+001,1.6962579770e+000,3.2259840228e+000,5.4362200696e+000,3.4265474514e+000,3.3361807822e+000,4.8154370119e-001,6.0832885942e+000
1.0350000000e+002,1.0007450829e+001,2.9288431164e+000,5.8492955832e+000,2.3160591490e+000,4.6796966722e+000,8.7877518245e+000,7.6158635452e+000,3.8012222704e+000,5.8107664139e+000,6.2549575660e+000,3.6051977049e+000,7.3514737773e+000,2.6823975257e-001,7.8128947963e+000
1.0400000000e+002,1.0927796283e+001,2.5764675820e+000,2.1861435642e+000,1.3832254177e+000,2.9187081883e+000,8.9508169189e+000,6.4141901103e+000,3.5851505842e+000,3.3293886786e+000,3.4263711087e+000,2.1160953498e+000,4.3349501243e+000,4.5319273957e-001,1.1667298128e+001
1.0450000000e+002,7.7314618809e+000,4.1033268513e+000,4.8451397003e+000,2.5099854336e+000,2.6056649481e+000,7.6171871940e+000,1.2704823577e+001,4.3509666721e+000,3.2904184341e+000,5.5037990391e+000,3.8191382283e+000,3.7908769578e+000,1.7580798832e-001,7.2014773321e+000
1.0500000000e+002,5.1684963984e+000,2.4019197102e+000,4.6413049339e+000,2.3789626569e+000,2.5545186427e+000,7.6108468559e+000,1.5437743102e+001,4.1227275126e+000,2.8422672339e+000,4.8014936108e+000,3.8033612596e+000,2.9142325194e+000,2.9742737527e-001,7.9919151362e+000
1.0550000000e+002,6.0299982020e+000,2.5487286631e+000,2.5557619034e+000,2.0838642800e+000,3.8012357116e+000,5.4827521920e+000,1.6947229910e+001,5.1241685723e+000,4.0840784630e+000,5.7227223138e+000,4.1564441596e+000,3
